id,listing_url,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1.08686E+18,https://www.airbnb.com/rooms/1086859329376718335,4,4,3,30/04/2024,23/06/2024,5,5,5,5,5,4.75,5,,f,14,14,0,0,1.97
1.09041E+18,https://www.airbnb.com/rooms/1090411803731793234,6,6,1,23/02/2024,01/06/2024,4.83,5,4.67,4.83,4.83,5,4.83,,t,1,1,0,0,1.41
1.08897E+18,https://www.airbnb.com/rooms/1088973684408853664,2,2,0,26/03/2024,01/04/2024,4.5,4.5,5,5,4.5,5,4,,f,2,2,0,0,0.63
1.09045E+18,https://www.airbnb.com/rooms/1090452758241123213,3,3,0,23/03/2024,04/04/2024,4,4.33,4.33,4.67,4.67,4.67,4.33,,f,1,1,0,0,0.91
1.08901E+18,https://www.airbnb.com/rooms/1089012339720191946,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.08903E+18,https://www.airbnb.com/rooms/1089034640659586648,0,0,0,,,,,,,,,,,f,6,1,5,0,
1.09046E+18,https://www.airbnb.com/rooms/1090458141554080939,1,1,0,15/03/2024,15/03/2024,5,5,5,5,5,5,5,,f,1,1,0,0,0.28
1.08904E+18,https://www.airbnb.com/rooms/1089039469771945471,11,11,5,18/02/2024,29/06/2024,5,5,5,5,5,5,5,,t,2,2,0,0,2.48
1.08904E+18,https://www.airbnb.com/rooms/1089042860320059570,5,5,0,07/03/2024,20/04/2024,5,5,5,5,4.8,5,5,,f,1,1,0,0,1.3
1.08909E+18,https://www.airbnb.com/rooms/1089086532815613192,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.08913E+18,https://www.airbnb.com/rooms/1089132395596033492,4,4,0,17/03/2024,07/04/2024,4.75,4.5,5,5,5,4.5,4.5,,f,1,1,0,0,1.14
1.09046E+18,https://www.airbnb.com/rooms/1090461065893863256,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.09048E+18,https://www.airbnb.com/rooms/1090480157057779446,10,10,2,18/02/2024,20/06/2024,5,4.8,4.7,5,5,4.9,5,,f,3,3,0,0,2.26
1.08915E+18,https://www.airbnb.com/rooms/1089154779213594583,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.09051E+18,https://www.airbnb.com/rooms/1090505745755328046,1,1,0,01/05/2024,01/05/2024,5,5,5,5,5,5,5,,f,34,34,0,0,0.5
1.09051E+18,https://www.airbnb.com/rooms/1090506797718225645,6,6,0,18/03/2024,25/05/2024,5,5,5,5,5,5,5,,f,17,17,0,0,1.73
1.09057E+18,https://www.airbnb.com/rooms/1090567057515038685,0,0,0,,,,,,,,,,,t,5,4,1,0,
1.08916E+18,https://www.airbnb.com/rooms/1089159448983337281,2,2,1,30/03/2024,16/06/2024,5,5,5,5,5,5,5,,f,1,1,0,0,0.65
1.0907E+18,https://www.airbnb.com/rooms/1090696624350056988,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.08917E+18,https://www.airbnb.com/rooms/1089170642724445069,1,1,0,28/03/2024,28/03/2024,5,5,5,5,5,5,5,,f,1,1,0,0,0.32
1.08919E+18,https://www.airbnb.com/rooms/1089192676313282733,11,11,2,23/02/2024,07/06/2024,5,5,5,5,5,5,5,,t,1,1,0,0,2.58
1.09096E+18,https://www.airbnb.com/rooms/1090962261303239220,3,3,1,13/05/2024,19/06/2024,5,4.67,4.67,5,5,4,5,,t,2,2,0,0,1.88
1.08927E+18,https://www.airbnb.com/rooms/1089267556938577177,0,0,0,,,,,,,,,,,f,11,11,0,0,
1.09102E+18,https://www.airbnb.com/rooms/1091020084226316753,1,1,0,31/03/2024,31/03/2024,5,5,5,5,5,5,5,,f,1,0,1,0,0.33
1.08953E+18,https://www.airbnb.com/rooms/1089533199584496825,4,4,0,24/02/2024,24/05/2024,4.75,4.75,4.25,4.75,4.75,4.5,4.5,,f,3,0,3,0,0.94
1.09103E+18,https://www.airbnb.com/rooms/1091032011136429248,0,0,0,,,,,,,,,,,f,1,0,1,0,
1.08955E+18,https://www.airbnb.com/rooms/1089547343302967684,1,1,1,28/06/2024,28/06/2024,5,,,,,,,,f,4,4,0,0,1
1.09105E+18,https://www.airbnb.com/rooms/1091047141656251050,0,0,0,,,,,,,,,,,f,3,3,0,0,
1.09109E+18,https://www.airbnb.com/rooms/1091094623594169996,6,6,1,25/02/2024,02/06/2024,5,4.83,5,4.5,4.83,5,4.83,,t,1,1,0,0,1.43
1.08956E+18,https://www.airbnb.com/rooms/1089562730477066334,3,3,0,24/03/2024,25/05/2024,4,3.67,4.33,4.67,4,5,3.67,,t,2,2,0,0,0.92
1.09115E+18,https://www.airbnb.com/rooms/1091147497341288648,1,1,0,29/03/2024,29/03/2024,5,5,5,5,5,5,5,,t,1,1,0,0,0.32
1.09116E+18,https://www.airbnb.com/rooms/1091163700615236159,2,2,0,11/03/2024,28/03/2024,5,5,5,5,5,5,5,,f,1,1,0,0,0.54
1.09119E+18,https://www.airbnb.com/rooms/1091191559359994969,0,0,0,,,,,,,,,,,f,4,4,0,0,
1.09135E+18,https://www.airbnb.com/rooms/1091354467219239718,9,9,0,20/03/2024,27/05/2024,4.89,5,4.89,5,5,5,5,,f,1,1,0,0,2.65
1.08958E+18,https://www.airbnb.com/rooms/1089582165396225755,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.08959E+18,https://www.airbnb.com/rooms/1089588937101483070,5,5,0,17/02/2024,17/04/2024,4.8,4.8,4.4,4.8,5,5,4.8,,f,3,0,3,0,1.12
1.09174E+18,https://www.airbnb.com/rooms/1091735918199301139,10,10,2,29/02/2024,15/06/2024,4.8,4.9,4.8,4.5,4.8,4.8,4.7,,t,134,132,2,0,2.44
1.08961E+18,https://www.airbnb.com/rooms/1089605208878068494,12,12,0,07/04/2024,26/05/2024,4.92,4.92,5,4.92,4.92,5,4.92,,t,33,32,1,0,4.29
1.09175E+18,https://www.airbnb.com/rooms/1091754237606244816,3,3,1,22/03/2024,26/06/2024,5,5,5,5,5,5,4.5,,f,49,49,0,0,0.9
1.08962E+18,https://www.airbnb.com/rooms/1089622654195531488,9,9,0,28/02/2024,14/04/2024,5,5,4.89,5,5,4.89,4.89,,f,1,0,1,0,2.2
1.09176E+18,https://www.airbnb.com/rooms/1091761103667623286,2,2,0,25/03/2024,15/04/2024,3.5,3.5,5,4.5,4.5,3,3.5,,t,1,1,0,0,0.62
1.09176E+18,https://www.airbnb.com/rooms/1091762549969922793,6,6,0,11/03/2024,04/05/2024,4.83,5,5,4.83,4.83,5,5,,f,49,49,0,0,1.62
1.08965E+18,https://www.airbnb.com/rooms/1089648462507849670,0,0,0,,,,,,,,,,,f,2,1,1,0,
1.08966E+18,https://www.airbnb.com/rooms/1089664803616850890,0,0,0,,,,,,,,,,,t,83,83,0,0,
1.09177E+18,https://www.airbnb.com/rooms/1091769120648841984,4,4,0,07/04/2024,09/05/2024,5,5,5,5,5,5,5,,f,49,49,0,0,1.43
1.09178E+18,https://www.airbnb.com/rooms/1091776451817433914,2,2,0,01/04/2024,07/05/2024,5,4.5,5,5,5,5,5,,f,49,49,0,0,0.67
1.09178E+18,https://www.airbnb.com/rooms/1091780030053023102,0,0,0,,,,,,,,,,,f,6,6,0,0,
1.09178E+18,https://www.airbnb.com/rooms/1091781145484004687,2,2,0,19/03/2024,23/03/2024,5,5,5,5,5,5,5,,f,6,6,0,0,0.58
1.09178E+18,https://www.airbnb.com/rooms/1091782992735889180,4,4,0,27/02/2024,29/05/2024,5,5,5,5,5,5,5,,f,3,3,0,0,0.97
1.08973E+18,https://www.airbnb.com/rooms/1089730164521759547,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.09179E+18,https://www.airbnb.com/rooms/1091793361410320398,1,1,0,27/03/2024,27/03/2024,5,5,5,5,5,5,5,,f,1,1,0,0,0.32
1.08974E+18,https://www.airbnb.com/rooms/1089736962149385625,0,0,0,,,,,,,,,,,f,2,1,1,0,
1.08975E+18,https://www.airbnb.com/rooms/1089754000857561900,14,14,3,17/02/2024,22/06/2024,5,4.93,4.93,5,5,5,4.93,,f,2,2,0,0,3.13
1.09181E+18,https://www.airbnb.com/rooms/1091810792454243139,0,0,0,,,,,,,,,,,f,22,22,0,0,
1.09182E+18,https://www.airbnb.com/rooms/1091816631662967139,2,2,0,29/03/2024,31/03/2024,5,5,5,5,5,5,5,,f,49,49,0,0,0.65
1.09182E+18,https://www.airbnb.com/rooms/1091817282828378057,1,1,0,15/04/2024,15/04/2024,5,5,5,5,5,5,4,,f,49,49,0,0,0.39
1.09183E+18,https://www.airbnb.com/rooms/1091826538551380258,8,8,2,17/03/2024,25/06/2024,5,5,5,4.75,4.88,4.75,5,,f,8,3,5,0,2.29
1.08979E+18,https://www.airbnb.com/rooms/1089791418683463776,0,0,0,,,,,,,,,,,f,2,1,1,0,
1.09183E+18,https://www.airbnb.com/rooms/1091826541721059203,0,0,0,,,,,,,,,,,t,8,3,5,0,
1.08981E+18,https://www.airbnb.com/rooms/1089808920721677436,0,0,0,,,,,,,,,,,f,3,3,0,0,
1.09183E+18,https://www.airbnb.com/rooms/1091826545109529563,0,0,0,,,,,,,,,,,t,8,3,5,0,
1.08984E+18,https://www.airbnb.com/rooms/1089840872981057244,5,5,0,23/02/2024,05/04/2024,4.8,4.8,4.8,5,4.8,4.8,4.8,,f,11,11,0,0,1.17
1.09183E+18,https://www.airbnb.com/rooms/1091826548297323114,6,6,0,24/03/2024,16/05/2024,5,5,5,5,5,4.83,4.67,,t,8,3,5,0,1.84
1.09183E+18,https://www.airbnb.com/rooms/1091826551478480752,0,0,0,,,,,,,,,,,t,8,3,5,0,
1.09183E+18,https://www.airbnb.com/rooms/1091826554168313613,4,4,2,07/03/2024,26/06/2024,5,5,5,5,5,5,5,,t,8,3,5,0,1.04
1.09183E+18,https://www.airbnb.com/rooms/1091826558334041299,0,0,0,,,,,,,,,,,t,8,3,5,0,
1.08987E+18,https://www.airbnb.com/rooms/1089873402672137426,2,2,0,25/02/2024,11/03/2024,5,5,5,5,5,5,4.5,,f,4,4,0,0,0.48
1.09183E+18,https://www.airbnb.com/rooms/1091826561788533903,1,1,0,19/05/2024,19/05/2024,5,4,4,4,5,4,4,,t,8,3,5,0,0.71
1.09183E+18,https://www.airbnb.com/rooms/1091827748752977624,0,0,0,,,,,,,,,,,f,49,49,0,0,
1.08992E+18,https://www.airbnb.com/rooms/1089920485472814146,4,4,1,14/03/2024,03/06/2024,4.5,4.75,4.75,4.25,4.5,5,4.75,,f,5,3,2,0,1.11
1.09189E+18,https://www.airbnb.com/rooms/1091891659070291229,4,4,0,06/03/2024,12/05/2024,4.5,4.75,4.75,4,4.75,4.75,4.75,,t,1,1,0,0,1.03
1.09191E+18,https://www.airbnb.com/rooms/1091910958630441992,7,7,1,01/03/2024,09/06/2024,4.29,4.57,4.43,4.29,4.29,4.71,4.43,,t,21,21,0,0,1.74
1.08994E+18,https://www.airbnb.com/rooms/1089937955330170744,8,8,0,03/03/2024,28/05/2024,5,5,5,4.88,4.88,5,5,,t,1,1,0,0,2.02
1.09194E+18,https://www.airbnb.com/rooms/1091940588021036877,2,2,0,02/03/2024,06/03/2024,5,5,5,5,5,5,5,,t,2,2,0,0,0.5
1.09199E+18,https://www.airbnb.com/rooms/1091992212692544256,1,1,0,09/05/2024,09/05/2024,5,5,5,5,5,5,5,,f,2,2,0,0,0.58
1.092E+18,https://www.airbnb.com/rooms/1091995931916804470,0,0,0,,,,,,,,,,,f,4,2,2,0,
1.09211E+18,https://www.airbnb.com/rooms/1092106968899346997,0,0,0,,,,,,,,,,,f,2,1,1,0,
1.09213E+18,https://www.airbnb.com/rooms/1092125469181686381,0,0,0,,,,,,,,,,,f,2,1,1,0,
1.09213E+18,https://www.airbnb.com/rooms/1092130115074989713,0,0,0,,,,,,,,,,,f,2,2,0,0,
1.09021E+18,https://www.airbnb.com/rooms/1090213103258087591,1,1,0,01/04/2024,01/04/2024,5,5,5,5,5,5,5,,f,14,9,5,0,0.33
1.0924E+18,https://www.airbnb.com/rooms/1092403151433559955,0,0,0,,,,,,,,,,,f,43,43,0,0,
1.09022E+18,https://www.airbnb.com/rooms/1090220392990056209,2,2,0,28/02/2024,06/04/2024,5,5,5,5,5,5,4.5,,f,4,0,4,0,0.48
1.09026E+18,https://www.airbnb.com/rooms/1090256007033235490,0,0,0,,,,,,,,,,,f,8,0,8,0,
1.09248E+18,https://www.airbnb.com/rooms/1092479866904307029,3,3,0,06/04/2024,03/05/2024,5,5,5,5,5,5,5,,t,1,1,0,0,1.06
1.09033E+18,https://www.airbnb.com/rooms/1090326330752009622,10,10,1,29/02/2024,06/06/2024,4,4,4.3,4.6,4.3,4.2,4.1,,t,21,21,0,0,2.46
1.09248E+18,https://www.airbnb.com/rooms/1092481179143818328,1,1,0,18/03/2024,18/03/2024,5,5,5,5,5,5,5,,t,2,2,0,0,0.29
1.09033E+18,https://www.airbnb.com/rooms/1090331900002936875,0,0,0,,,,,,,,,,,t,38,10,28,0,
1.09034E+18,https://www.airbnb.com/rooms/1090343808210806829,4,4,0,08/03/2024,26/03/2024,5,4.5,4.75,4.75,5,5,4.75,,t,1,0,1,0,1.05
1.09035E+18,https://www.airbnb.com/rooms/1090347587241519656,3,3,0,26/02/2024,31/03/2024,4.67,5,5,4.67,4.67,4.67,4.67,,t,38,10,28,0,0.71
1.09249E+18,https://www.airbnb.com/rooms/1092493509790695362,0,0,0,,,,,,,,,,,f,1,0,1,0,
1.09257E+18,https://www.airbnb.com/rooms/1092570209674241328,1,1,0,30/03/2024,30/03/2024,5,5,5,5,5,4,5,,f,1,1,0,0,0.33
1.09035E+18,https://www.airbnb.com/rooms/1090350394539808112,5,5,0,25/04/2024,28/05/2024,4.8,5,5,4.6,5,5,5,,f,34,33,1,0,2.27
1.09258E+18,https://www.airbnb.com/rooms/1092577616745463859,1,1,0,08/03/2024,08/03/2024,5,5,5,5,5,5,5,,f,2,2,0,0,0.26
1.09037E+18,https://www.airbnb.com/rooms/1090370187341516702,0,0,0,,,,,,,,,,,f,3,3,0,0,
1.0926E+18,https://www.airbnb.com/rooms/1092601931323926869,8,8,1,25/03/2024,03/06/2024,4.75,4.88,4.88,4.75,4.63,4.88,4.88,,f,1,1,0,0,2.47
1.09261E+18,https://www.airbnb.com/rooms/1092611394973381657,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.09038E+18,https://www.airbnb.com/rooms/1090380068730623284,0,0,0,,,,,,,,,,,f,38,10,28,0,
1.09038E+18,https://www.airbnb.com/rooms/1090380071765244999,6,6,0,15/02/2024,27/05/2024,4.83,4.67,5,5,5,5,4.5,,t,38,10,28,0,1.32
1.09262E+18,https://www.airbnb.com/rooms/1092623126459978810,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.09265E+18,https://www.airbnb.com/rooms/1092651437889777856,0,0,0,,,,,,,,,,,f,15,15,0,0,
1.09038E+18,https://www.airbnb.com/rooms/1090380075458183220,0,0,0,,,,,,,,,,,t,38,10,28,0,
1.09266E+18,https://www.airbnb.com/rooms/1092658029585813571,8,8,0,27/02/2024,26/05/2024,4,4.5,4.5,4.88,4.5,4.75,4.13,,t,21,21,0,0,1.94
1.0904E+18,https://www.airbnb.com/rooms/1090396420438755158,6,6,2,09/03/2024,16/06/2024,4.67,5,5,4.67,4.33,4.67,4.5,,f,62,58,4,0,1.59
1.09607E+18,https://www.airbnb.com/rooms/1096074365639441317,8,8,0,10/03/2024,19/05/2024,4.75,4.88,5,4.63,4.75,5,4.88,,t,3,3,0,0,2.14
1.09271E+18,https://www.airbnb.com/rooms/1092709829759661781,3,3,1,03/05/2024,09/06/2024,4.67,5,4.67,4.67,4.67,4.33,5,,t,62,58,4,0,1.55
1.0961E+18,https://www.airbnb.com/rooms/1096098951768671491,0,0,0,,,,,,,,,,,t,2,1,1,0,
1.0929E+18,https://www.airbnb.com/rooms/1092895582400821643,0,0,0,,,,,,,,,,,f,5,5,0,0,
1.09611E+18,https://www.airbnb.com/rooms/1096109951265799483,0,0,0,,,,,,,,,,,t,13,12,1,0,
1.09329E+18,https://www.airbnb.com/rooms/1093293620134091618,0,0,0,,,,,,,,,,,f,1,0,1,0,
1.09615E+18,https://www.airbnb.com/rooms/1096153584146173022,0,0,0,,,,,,,,,,,f,20,16,4,0,
1.09334E+18,https://www.airbnb.com/rooms/1093335305180398432,0,0,0,,,,,,,,,,,f,1,0,1,0,
1.09617E+18,https://www.airbnb.com/rooms/1096168743951216628,0,0,0,,,,,,,,,,,t,2,2,0,0,
1.09344E+18,https://www.airbnb.com/rooms/1093438850230204653,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.09365E+18,https://www.airbnb.com/rooms/1093652298463156121,34,34,11,20/02/2024,23/06/2024,4.91,4.94,4.94,4.91,5,4.82,4.91,,t,4,4,0,0,7.79
1.0962E+18,https://www.airbnb.com/rooms/1096197075309871686,0,0,0,,,,,,,,,,,f,10,10,0,0,
1.09395E+18,https://www.airbnb.com/rooms/1093947341016315847,0,0,0,,,,,,,,,,,f,3,3,0,0,
1.09623E+18,https://www.airbnb.com/rooms/1096232391497123906,0,0,0,,,,,,,,,,,f,95,94,1,0,
1.09395E+18,https://www.airbnb.com/rooms/1093951070238503373,7,7,0,24/02/2024,20/04/2024,5,5,5,5,5,5,5,,f,1,1,0,0,1.65
1.09624E+18,https://www.airbnb.com/rooms/1096237246847175544,8,8,1,01/03/2024,22/06/2024,4.88,4.75,4.88,4.88,4.88,4.88,4.75,,t,21,21,0,0,1.98
1.09625E+18,https://www.airbnb.com/rooms/1096247343987697614,2,2,0,25/03/2024,16/04/2024,4.5,5,5,5,4.5,4.5,4,,f,44,44,0,0,0.62
1.09407E+18,https://www.airbnb.com/rooms/1094071501882448829,5,5,0,25/02/2024,11/03/2024,4.6,4.8,4.8,5,5,4.8,4.6,,f,1,1,0,0,1.19
1.09408E+18,https://www.airbnb.com/rooms/1094076189128805653,10,10,1,26/02/2024,30/05/2024,4.8,4.9,5,4.9,4.9,5,4.7,,f,1,0,1,0,2.4
1.09626E+18,https://www.airbnb.com/rooms/1096262831295022737,0,0,0,,,,,,,,,,,f,1,0,1,0,
1.0942E+18,https://www.airbnb.com/rooms/1094204657474537549,11,11,0,22/02/2024,19/05/2024,4.91,4.82,4.91,4.91,4.91,4.27,4.73,,t,9,9,0,0,2.56
1.09628E+18,https://www.airbnb.com/rooms/1096278787571911713,3,3,0,06/03/2024,13/03/2024,5,5,5,5,5,4.33,5,,t,38,10,28,0,0.77
1.09628E+18,https://www.airbnb.com/rooms/1096279749479781816,7,7,6,09/03/2024,24/06/2024,5,5,4.86,5,5,5,5,,f,7,7,0,0,1.86
1.09422E+18,https://www.airbnb.com/rooms/1094223653144931984,2,2,0,26/03/2024,20/04/2024,5,5,5,5,5,5,5,,f,1,1,0,0,0.63
1.09432E+18,https://www.airbnb.com/rooms/1094320410732718209,3,3,2,13/05/2024,23/06/2024,5,5,5,5,5,5,5,,f,3,3,0,0,1.88
1.09628E+18,https://www.airbnb.com/rooms/1096281358580819955,3,3,3,16/06/2024,24/06/2024,5,5,5,5,5,4.67,5,,f,7,7,0,0,3
1.09433E+18,https://www.airbnb.com/rooms/1094328585428939396,0,0,0,,,,,,,,,,,f,2,2,0,0,
1.0963E+18,https://www.airbnb.com/rooms/1096295287692033918,1,1,0,15/04/2024,15/04/2024,5,5,5,5,5,5,5,,f,6,1,5,0,0.39
1.09458E+18,https://www.airbnb.com/rooms/1094579875192032311,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.0963E+18,https://www.airbnb.com/rooms/1096297309252244923,9,9,7,03/03/2024,27/06/2024,4.89,4.89,4.89,4.89,5,4.89,5,,f,7,7,0,0,2.27
1.09459E+18,https://www.airbnb.com/rooms/1094593092710153614,0,0,0,,,,,,,,,,,f,3,3,0,0,
1.0946E+18,https://www.airbnb.com/rooms/1094597518209108694,0,0,0,,,,,,,,,,,f,3,3,0,0,
1.09462E+18,https://www.airbnb.com/rooms/1094617395772200546,4,4,0,22/03/2024,22/05/2024,3.75,4,3.5,3,3.25,5,4.25,,t,21,21,0,0,1.2
1.09632E+18,https://www.airbnb.com/rooms/1096324684945613658,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.09465E+18,https://www.airbnb.com/rooms/1094651452255582299,3,3,0,18/03/2024,12/04/2024,4.67,4.33,5,5,5,5,5,,f,11,11,0,0,0.87
1.09634E+18,https://www.airbnb.com/rooms/1096342325182722643,0,0,0,,,,,,,,,,,f,3,3,0,0,
1.09634E+18,https://www.airbnb.com/rooms/1096343392542575267,1,1,0,01/04/2024,01/04/2024,5,5,5,5,5,5,4,,f,4,4,0,0,0.33
1.0947E+18,https://www.airbnb.com/rooms/1094701508114719340,1,1,0,05/05/2024,05/05/2024,5,5,5,5,5,5,5,,f,1,1,0,0,0.54
1.09476E+18,https://www.airbnb.com/rooms/1094758377516849884,10,10,0,04/03/2024,07/05/2024,4.9,4.9,5,4.9,5,4.9,4.9,,t,2,2,0,0,2.54
1.09637E+18,https://www.airbnb.com/rooms/1096365984868358877,5,5,0,02/03/2024,31/03/2024,5,5,5,5,5,5,5,,t,38,10,28,0,1.24
1.09476E+18,https://www.airbnb.com/rooms/1094760699926334711,5,5,0,21/02/2024,29/03/2024,5,4.8,5,4.4,5,4.2,4.8,,f,44,44,0,0,1.15
1.09638E+18,https://www.airbnb.com/rooms/1096376860700181198,2,2,0,03/03/2024,10/03/2024,5,5,4.5,5,5,5,5,,t,38,10,28,0,0.5
1.09477E+18,https://www.airbnb.com/rooms/1094773544432301545,0,0,0,,,,,,,,,,,f,1,0,1,0,
1.09638E+18,https://www.airbnb.com/rooms/1096384513856357490,1,1,0,10/03/2024,10/03/2024,5,5,5,5,5,5,5,,f,38,10,28,0,0.27
1.0964E+18,https://www.airbnb.com/rooms/1096398486024636584,3,3,0,03/03/2024,27/04/2024,5,5,5,5,5,4.67,4.67,,t,38,10,28,0,0.75
1.09644E+18,https://www.airbnb.com/rooms/1096440533615212046,11,11,0,09/03/2024,26/04/2024,5,4.91,5,5,4.91,4.91,4.91,,t,5,5,0,0,2.92
1.09477E+18,https://www.airbnb.com/rooms/1094774858881315891,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.0965E+18,https://www.airbnb.com/rooms/1096504087776115753,10,10,1,02/03/2024,01/06/2024,5,4.9,5,5,5,4.7,5,,t,5,5,0,0,2.5
1.09483E+18,https://www.airbnb.com/rooms/1094832593006890122,2,2,0,03/03/2024,11/03/2024,5,5,5,5,5,5,5,,f,2,1,1,0,0.5
1.09677E+18,https://www.airbnb.com/rooms/1096767651403278235,2,2,0,12/03/2024,30/04/2024,5,5,5,5,5,4,4.5,,f,1,1,0,0,0.55
1.09484E+18,https://www.airbnb.com/rooms/1094839013822918477,1,1,0,20/04/2024,20/04/2024,4,5,5,5,5,4,4,,f,14,14,0,0,0.42
1.09679E+18,https://www.airbnb.com/rooms/1096787029544960795,3,3,1,03/03/2024,11/06/2024,4.67,4.67,4.67,5,5,5,4.67,,f,1,1,0,0,0.76
1.09489E+18,https://www.airbnb.com/rooms/1094893933080458247,1,1,0,01/04/2024,01/04/2024,5,5,5,5,5,5,5,,f,2,2,0,0,0.33
1.0968E+18,https://www.airbnb.com/rooms/1096795854890751018,0,0,0,,,,,,,,,,,f,2,2,0,0,
1.09498E+18,https://www.airbnb.com/rooms/1094975285722223152,0,0,0,,,,,,,,,,,t,5,4,1,0,
1.09686E+18,https://www.airbnb.com/rooms/1096861645146430235,5,5,0,11/03/2024,26/05/2024,4.4,4.8,4.8,4.6,4.6,4.8,4.4,,t,2,2,0,0,1.34
1.09502E+18,https://www.airbnb.com/rooms/1095021219104431618,4,4,0,15/03/2024,03/05/2024,5,5,5,5,5,5,5,,f,4,0,4,0,1.12
1.09503E+18,https://www.airbnb.com/rooms/1095032794992518406,5,5,0,01/04/2024,19/05/2024,5,5,5,5,5,5,5,,f,4,0,4,0,1.67
1.09688E+18,https://www.airbnb.com/rooms/1096880350854128249,0,0,0,,,,,,,,,,,f,1,0,1,0,
1.09528E+18,https://www.airbnb.com/rooms/1095279843189870042,2,2,0,28/03/2024,23/05/2024,5,5,5,5,5,5,5,,f,6,3,3,0,0.64
1.0953E+18,https://www.airbnb.com/rooms/1095303834018257554,10,10,2,26/02/2024,14/06/2024,4.2,4.4,4.6,4.4,4,4.8,4.2,,t,21,21,0,0,2.4
1.09688E+18,https://www.airbnb.com/rooms/1096884156379198650,16,16,2,27/02/2024,01/06/2024,4.63,4.56,4.31,4.81,4.94,4.5,4.63,,f,1,1,0,0,3.87
1.09689E+18,https://www.airbnb.com/rooms/1096886016011480134,0,0,0,,,,,,,,,,,f,2,2,0,0,
1.09534E+18,https://www.airbnb.com/rooms/1095341817229435075,3,3,2,10/05/2024,20/06/2024,4.67,4.67,4.67,4.67,5,5,4.67,,f,1,1,0,0,1.76
1.09538E+18,https://www.airbnb.com/rooms/1095378851052872857,9,9,1,04/03/2024,04/06/2024,4.89,5,4.89,4.89,4.78,4.78,4.78,,f,134,134,0,0,2.29
1.097E+18,https://www.airbnb.com/rooms/1096997787235043271,8,8,2,11/03/2024,15/06/2024,4.88,4.86,4.71,4.86,4.86,4.86,5,,f,1,1,0,0,2.16
1.09541E+18,https://www.airbnb.com/rooms/1095408306945618297,3,3,1,01/04/2024,15/06/2024,5,4.67,5,5,5,4,3.67,,f,1,0,1,0,1
1.097E+18,https://www.airbnb.com/rooms/1096999735693274342,3,3,2,06/04/2024,25/06/2024,5,5,5,5,5,5,5,,f,1,1,0,0,1.06
1.09701E+18,https://www.airbnb.com/rooms/1097014239963115558,0,0,0,,,,,,,,,,,f,1,0,1,0,
1.09544E+18,https://www.airbnb.com/rooms/1095441001717047534,0,0,0,,,,,,,,,,,f,2,2,0,0,
1.09544E+18,https://www.airbnb.com/rooms/1095444259551937193,2,2,1,10/03/2024,31/05/2024,5,5,5,5,5,5,5,,f,2,2,0,0,0.54
1.09702E+18,https://www.airbnb.com/rooms/1097017750884107029,1,1,0,23/03/2024,23/03/2024,4,5,5,5,5,4,4,,t,14,14,0,0,0.3
1.09551E+18,https://www.airbnb.com/rooms/1095514301877236567,3,3,0,21/03/2024,01/04/2024,5,5,5,5,5,5,5,,f,2,2,0,0,0.89
1.09704E+18,https://www.airbnb.com/rooms/1097043568097750845,0,0,0,,,,,,,,,,,f,20,16,4,0,
1.09552E+18,https://www.airbnb.com/rooms/1095518397609706197,0,0,0,,,,,,,,,,,f,7,7,0,0,
1.09712E+18,https://www.airbnb.com/rooms/1097124939185599663,2,2,0,25/04/2024,05/05/2024,4.5,4.5,4.5,4.5,5,5,4.5,,f,1,1,0,0,0.91
1.09553E+18,https://www.airbnb.com/rooms/1095530740263735335,0,0,0,,,,,,,,,,,f,1,1,0,0,
1.09556E+18,https://www.airbnb.com/rooms/1095557271481489754,2,2,0,08/05/2024,27/05/2024,5,5,5,5,5,5,5,,f,47,47,0,0,1.13
1.0956E+18,https://www.airbnb.com/rooms/1095599785996632479,3,3,0,18/04/2024,03/05/2024,4.67,4.67,4.67,4.67,4.33,4.67,4,,f,47,47,0,0,1.23
1.09716E+18,https://www.airbnb.com/rooms/1097158237654418536,0,0,0,,,,,,,,,,,f,1,0,1,0,
1.09563E+18,https://www.airbnb.com/rooms/1095626900503819098,3,3,0,21/03/2024,05/04/2024,5,5,5,4.67,5,5,5,,f,43,43,0,0,0.89
1.09723E+18,https://www.airbnb.com/rooms/1097229810728919281,0,0,0,,,,,,,,,,,f,3,3,0,0,
